team_name,opponent,match_date,year,round,venue,home_away,result,team_win,recent_form_5,avg_score_last5,win_streak_entering_match,days_rest,points_before_match,ladder_position_before_match,h2h_win_rate_vs_opponent,venue_win_rate
Western Bulldogs,Sydney Swans,1995-07-22,1995,16,Sydney Cricket Ground,A,W,1,0.6,83.8,3,6.0,30.0,8.0,0.6111111111111112,0.25
Western Bulldogs,Hawthorn Hawks,1995-07-29,1995,17,Western Oval,H,W,1,0.8,101.4,4,7.0,34.0,7.0,0.42105263157894735,0.6666666666666666
Western Bulldogs,Carlton Blues,1995-08-06,1995,18,Princes Park,A,L,0,1.0,98.6,5,8.0,38.0,7.0,0.42105263157894735,0.5
Western Bulldogs,melbourne demons,1995-08-12,1995,19,Western Oval,H,W,1,0.8,101.0,-1,6.0,38.0,7.0,,0.6695652173913044
Western Bulldogs,Fremantle Dockers,1995-08-20,1995,20,Domain Stadium,A,L,0,0.8,87.4,1,8.0,42.0,7.0,1.0,0.25
Western Bulldogs,Geelong Cats,1995-08-26,1995,21,GMHBA Stadium,A,W,1,0.6,87.0,-1,6.0,42.0,7.0,0.29411764705882354,0.1111111111111111
Western Bulldogs,St Kilda Saints,1995-09-02,1995,22,Western Oval,H,L,0,0.6,85.2,1,7.0,46.0,7.0,0.7619047619047619,0.6724137931034483
Western Bulldogs,Geelong Cats,1995-09-09,1995,QF,Melbourne Cricket Ground,A,L,0,0.4,89.4,-1,7.0,46.0,7.0,0.3333333333333333,0.36585365853658536
Western Bulldogs,Brisbane Bears,1996-03-30,1996,1,The Gabba,A,L,0,0.4,87.8,-2,203.0,0.0,1.0,0.9166666666666666,1.0
Western Bulldogs,North Melbourne Kangaroos,1996-04-06,1996,2,Melbourne Cricket Ground,A,L,0,0.2,83.0,-3,7.0,0.0,9.0,0.45454545454545453,0.35714285714285715
Western Bulldogs,Fitzroy Lions,1996-04-13,1996,3,Western Oval,H,W,1,0.2,73.4,-4,7.0,0.0,12.0,0.8,0.6666666666666666
Western Bulldogs,hawthorn hawks,1996-04-20,1996,4,Western Oval,H,D,0,0.2,72.6,1,7.0,4.0,9.0,0.0,0.6694915254237288
Western Bulldogs,St Kilda Saints,1996-04-28,1996,5,Waverley Park,A,L,0,0.2,68.4,0,8.0,6.0,11.0,0.7272727272727273,0.525
Western Bulldogs,Carlton Blues,1996-05-05,1996,6,Melbourne Cricket Ground,A,L,0,0.2,71.8,-1,7.0,6.0,12.0,0.4,0.3488372093023256
Western Bulldogs,Richmond Tigers,1996-05-12,1996,7,Melbourne Cricket Ground,A,L,0,0.2,73.8,-2,7.0,6.0,13.0,0.625,0.3409090909090909
Western Bulldogs,essendon bombers,1996-05-19,1996,8,Melbourne Cricket Ground,A,L,0,0.2,78.8,-3,7.0,6.0,13.0,0.0,0.3333333333333333
Western Bulldogs,Adelaide Crows,1996-05-25,1996,9,Western Oval,H,W,1,0.0,71.4,-4,6.0,6.0,14.0,0.625,0.6638655462184874
Western Bulldogs,north melbourne kangaroos,1996-06-07,1996,10,Melbourne Cricket Ground,A,L,0,0.2,83.8,1,13.0,10.0,13.0,0.5,0.32608695652173914
Western Bulldogs,Geelong Cats,1996-06-15,1996,11,GMHBA Stadium,A,L,0,0.2,79.6,-1,8.0,10.0,14.0,0.3157894736842105,0.2
Western Bulldogs,Sydney Swans,1996-06-23,1996,12,Sydney Cricket Ground,A,L,0,0.2,83.8,-2,8.0,10.0,15.0,0.631578947368421,0.3333333333333333
Western Bulldogs,West Coast Eagles,1996-06-30,1996,13,Western Oval,H,L,0,0.2,86.8,-3,7.0,10.0,15.0,0.2727272727272727,0.6666666666666666
Western Bulldogs,Melbourne Demons,1996-07-07,1996,14,Melbourne Cricket Ground,A,L,0,0.2,81.8,-4,7.0,10.0,15.0,0.4782608695652174,0.3191489361702128
Western Bulldogs,Fremantle Dockers,1996-07-14,1996,15,Western Oval,H,W,1,0.0,71.4,-5,7.0,10.0,15.0,0.5,0.6611570247933884
Western Bulldogs,Brisbane Bears,1996-07-20,1996,16,Western Oval,H,L,0,0.2,81.0,1,6.0,14.0,15.0,0.8461538461538461,0.6639344262295082
Western Bulldogs,Collingwood Magpies,1996-07-28,1996,17,Melbourne Cricket Ground,A,L,0,0.2,68.4,-1,8.0,14.0,15.0,0.3684210526315789,0.3125
Western Bulldogs,Fitzroy Lions,1996-08-04,1996,18,Western Oval,A,W,1,0.2,74.6,-2,7.0,14.0,15.0,0.8095238095238095,0.6585365853658537
Western Bulldogs,Hawthorn Hawks,1996-08-10,1996,19,Waverley Park,A,L,0,0.4,74.8,1,6.0,18.0,15.0,0.45,0.5121951219512195
Western Bulldogs,St Kilda Saints,1996-08-18,1996,20,Princes Park,H,W,1,0.4,74.4,-1,8.0,18.0,15.0,0.6956521739130435,0.48
Western Bulldogs,Carlton Blues,1996-08-24,1996,21,Princes Park,A,L,0,0.4,70.0,1,6.0,22.0,15.0,0.38095238095238093,0.5
Western Bulldogs,essendon bombers,1996-08-30,1996,22,Melbourne Cricket Ground,A,L,0,0.4,78.8,-1,6.0,22.0,15.0,0.0,0.30612244897959184
Western Bulldogs,Fremantle Dockers,1997-03-29,1997,1,Princes Park,H,L,0,0.4,72.4,-2,211.0,0.0,1.0,0.6666666666666666,0.48148148148148145
Western Bulldogs,sydney swans,1997-04-05,1997,2,Princes Park,H,W,1,0.2,75.6,-3,7.0,0.0,9.0,0.3333333333333333,0.4642857142857143
Western Bulldogs,Richmond Tigers,1997-04-12,1997,3,Melbourne Cricket Ground,A,W,1,0.4,80.6,1,7.0,4.0,5.0,0.5882352941176471,0.3
Western Bulldogs,Melbourne Demons,1997-04-18,1997,4,Melbourne Cricket Ground,A,W,1,0.4,82.6,2,6.0,8.0,2.0,0.4583333333333333,0.3137254901960784
Western Bulldogs,Adelaide Crows,1997-04-26,1997,5,Princes Park,H,L,0,0.6,87.2,3,8.0,12.0,1.0,0.6666666666666666,0.4827586206896552
Western Bulldogs,West Coast Eagles,1997-05-02,1997,6,WACA,A,W,1,0.6,86.2,-1,6.0,12.0,2.0,0.25,0.0
Western Bulldogs,Hawthorn Hawks,1997-05-10,1997,7,Princes Park,H,W,1,0.8,93.6,1,8.0,16.0,1.0,0.42857142857142855,0.4666666666666667
Western Bulldogs,collingwood magpies,1997-05-16,1997,8,Melbourne Cricket Ground,A,L,0,0.8,102.2,2,6.0,20.0,1.0,0.25,0.3269230769230769
Western Bulldogs,North Melbourne Kangaroos,1997-05-25,1997,9,Melbourne Cricket Ground,A,W,1,0.6,97.8,-1,9.0,20.0,3.0,0.43478260869565216,0.32075471698113206
Western Bulldogs,Essendon Bombers,1997-06-01,1997,10,Melbourne Cricket Ground,A,W,1,0.6,100.6,1,7.0,24.0,1.0,0.38095238095238093,0.3333333333333333
Western Bulldogs,Geelong Cats,1997-06-07,1997,11,Princes Park,H,W,1,0.8,113.6,2,6.0,28.0,1.0,0.3,0.4838709677419355
Western Bulldogs,port adelaide power,1997-06-14,1997,12,Princes Park,H,L,0,0.8,110.2,3,7.0,32.0,1.0,,0.5
Western Bulldogs,St Kilda Saints,1997-06-28,1997,13,Waverley Park,A,W,1,0.6,100.0,-1,14.0,32.0,1.0,0.7083333333333334,0.5
Western Bulldogs,Carlton Blues,1997-07-05,1997,14,Princes Park,A,W,1,0.8,103.6,1,7.0,36.0,1.0,0.36363636363636365,0.48484848484848486
Western Bulldogs,Brisbane Lions,1997-07-12,1997,15,Princes Park,H,L,0,0.8,105.0,2,7.0,40.0,1.0,,0.5
Western Bulldogs,Fremantle Dockers,1997-07-20,1997,16,Domain Stadium,A,L,0,0.6,92.4,-1,8.0,40.0,1.0,0.5,0.2
Western Bulldogs,Sydney Swans,1997-07-26,1997,17,Sydney Cricket Ground,A,L,0,0.4,91.4,-2,6.0,40.0,2.0,0.6,0.3
Western Bulldogs,Richmond Tigers,1997-08-02,1997,18,Princes Park,H,L,0,0.4,85.4,-3,7.0,40.0,2.0,0.6111111111111112,0.4857142857142857
Western Bulldogs,Melbourne Demons,1997-08-09,1997,19,Princes Park,H,W,1,0.2,85.2,-4,7.0,40.0,5.0,0.48,0.4722222222222222
Western Bulldogs,Adelaide Crows,1997-08-17,1997,20,AAMI Stadium,A,W,1,0.2,83.6,1,8.0,44.0,4.0,0.6,0.4
Western Bulldogs,West Coast Eagles,1997-08-23,1997,21,Western Oval,H,W,1,0.4,89.6,2,6.0,48.0,3.0,0.3076923076923077,0.6612903225806451
Western Bulldogs,Hawthorn Hawks,1997-08-30,1997,22,Waverley Park,A,W,1,0.6,88.6,3,7.0,52.0,3.0,0.45454545454545453,0.5116279069767442
Western Bulldogs,Sydney Swans,1997-09-06,1997,QF,Melbourne Cricket Ground,H,W,1,0.8,99.2,4,7.0,56.0,3.0,0.5714285714285714,0.34545454545454546
Western Bulldogs,Adelaide Crows,1997-09-20,1997,PF,Melbourne Cricket Ground,A,L,0,1.0,103.0,5,14.0,60.0,2.0,0.6363636363636364,0.35714285714285715
Western Bulldogs,Brisbane Lions,1998-03-28,1998,1,The Gabba,A,W,1,0.8,100.8,-1,189.0,0.0,1.0,0.0,0.5
Western Bulldogs,carlton blues,1998-04-05,1998,2,Princes Park,H,W,1,0.8,103.8,1,8.0,4.0,1.0,1.0,0.4864864864864865
Western Bulldogs,Collingwood Magpies,1998-04-11,1998,3,Princes Park,H,W,1,0.8,114.6,2,6.0,8.0,1.0,0.35,0.5
Western Bulldogs,Geelong Cats,1998-04-18,1998,4,GMHBA Stadium,A,W,1,0.8,117.4,3,7.0,12.0,1.0,0.3333333333333333,0.18181818181818182
Western Bulldogs,Sydney Swans,1998-04-26,1998,5,Sydney Cricket Ground,A,L,0,0.8,112.4,4,8.0,16.0,1.0,0.5909090909090909,0.2727272727272727
Western Bulldogs,essendon bombers,1998-05-02,1998,6,Princes Park,H,W,1,0.8,110.8,-1,6.0,16.0,2.0,0.0,0.5128205128205128
Western Bulldogs,north melbourne kangaroos,1998-05-10,1998,7,Princes Park,H,W,1,0.8,106.6,1,8.0,20.0,1.0,0.3333333333333333,0.525
Western Bulldogs,Hawthorn Hawks,1998-05-17,1998,8,Waverley Park,A,W,1,0.8,100.8,2,7.0,24.0,1.0,0.4782608695652174,0.5227272727272727
Western Bulldogs,Richmond Tigers,1998-05-23,1998,9,Waverley Park,H,W,1,0.8,104.2,3,6.0,28.0,1.0,0.5789473684210527,0.5333333333333333
Western Bulldogs,west coast eagles,1998-05-29,1998,10,WACA,A,L,0,0.8,103.0,4,6.0,32.0,1.0,0.25,0.2
Western Bulldogs,Adelaide Crows,1998-06-07,1998,11,Princes Park,H,W,1,0.8,106.4,-1,9.0,32.0,1.0,0.5833333333333334,0.5365853658536586
Western Bulldogs,Fremantle Dockers,1998-06-14,1998,12,Princes Park,H,W,1,0.8,118.0,1,7.0,36.0,1.0,0.4,0.5476190476190477
Western Bulldogs,Port Adelaide Power,1998-06-20,1998,13,AAMI Stadium,A,L,0,0.8,120.2,2,6.0,40.0,1.0,,0.5
Western Bulldogs,St Kilda Saints,1998-06-27,1998,14,Waverley Park,A,L,0,0.6,100.8,-1,7.0,40.0,1.0,0.72,0.5434782608695652
Western Bulldogs,Melbourne Demons,1998-07-04,1998,15,Princes Park,H,W,1,0.4,97.6,-2,7.0,40.0,2.0,0.5,0.5581395348837209
Western Bulldogs,Brisbane Lions,1998-07-18,1998,16,Princes Park,H,W,1,0.6,94.2,1,14.0,44.0,1.0,0.5,0.5681818181818182
Western Bulldogs,Carlton Blues,1998-07-25,1998,17,Princes Park,A,L,0,0.6,98.6,2,7.0,48.0,1.0,0.391304347826087,0.5777777777777777
Western Bulldogs,Collingwood Magpies,1998-07-31,1998,18,Melbourne Cricket Ground,A,W,1,0.4,95.2,-1,6.0,48.0,1.0,0.38095238095238093,0.3508771929824561
Western Bulldogs,Geelong Cats,1998-08-08,1998,19,Princes Park,H,L,0,0.6,109.4,1,8.0,52.0,1.0,0.36363636363636365,0.5652173913043478
Western Bulldogs,Sydney Swans,1998-08-15,1998,20,Waverley Park,H,W,1,0.6,114.2,-1,7.0,52.0,1.0,0.5652173913043478,0.5319148936170213
Western Bulldogs,Essendon Bombers,1998-08-21,1998,21,Melbourne Cricket Ground,A,W,1,0.6,117.4,1,6.0,56.0,1.0,0.4090909090909091,0.3620689655172414
Western Bulldogs,North Melbourne Kangaroos,1998-08-28,1998,22,Melbourne Cricket Ground,A,L,0,0.6,102.2,2,7.0,60.0,1.0,0.4583333333333333,0.3728813559322034
Western Bulldogs,West Coast Eagles,1998-09-06,1998,QF,Melbourne Cricket Ground,H,W,1,0.6,102.8,-1,9.0,60.0,2.0,0.35714285714285715,0.36666666666666664
Western Bulldogs,adelaide crows,1998-09-19,1998,PF,Melbourne Cricket Ground,A,L,0,0.6,105.0,1,13.0,64.0,2.0,,0.3770491803278688
Western Bulldogs,adelaide crows,1999-03-27,1999,1,AAMI Stadium,A,W,1,0.6,104.4,-1,189.0,0.0,1.0,0.0,0.42857142857142855
Western Bulldogs,geelong cats,1999-04-03,1999,2,Princes Park,H,L,0,0.6,102.8,1,7.0,4.0,1.0,0.42857142857142855,0.5531914893617021
Western Bulldogs,carlton blues,1999-04-11,1999,3,Princes Park,H,L,0,0.4,109.4,-1,8.0,4.0,5.0,1.0,0.5416666666666666
Western Bulldogs,St Kilda Saints,1999-04-17,1999,4,Waverley Park,A,L,0,0.4,108.4,-2,6.0,4.0,8.0,0.6923076923076923,0.5416666666666666
Western Bulldogs,Richmond Tigers,1999-04-23,1999,5,Melbourne Cricket Ground,A,W,1,0.2,104.0,-3,6.0,4.0,12.0,0.6,0.3709677419354839
Western Bulldogs,West Coast Eagles,1999-05-01,1999,6,Domain Stadium,A,L,0,0.4,114.0,1,8.0,8.0,9.0,0.4,0.16666666666666666
Western Bulldogs,port adelaide power,1999-05-08,1999,7,AAMI Stadium,A,W,1,0.2,106.2,-1,7.0,8.0,12.0,0.0,0.5
Western Bulldogs,melbourne demons,1999-05-15,1999,8,Princes Park,H,W,1,0.4,103.4,1,7.0,12.0,10.0,1.0,0.5306122448979592
Western Bulldogs,Collingwood Magpies,1999-05-21,1999,9,Melbourne Cricket Ground,A,W,1,0.6,106.2,2,6.0,16.0,7.0,0.4090909090909091,0.38095238095238093
Western Bulldogs,Brisbane Lions,1999-06-05,1999,10,The Gabba,A,W,1,0.8,111.6,3,15.0,20.0,6.0,0.6666666666666666,0.6666666666666666
Western Bulldogs,Hawthorn Hawks,1999-06-13,1999,11,Princes Park,H,D,0,0.8,96.2,4,8.0,24.0,5.0,0.5,0.54
Western Bulldogs,Fremantle Dockers,1999-06-19,1999,12,Princes Park,H,W,1,0.8,101.0,0,6.0,26.0,6.0,0.5,0.5294117647058824
Western Bulldogs,Essendon Bombers,1999-06-25,1999,13,Melbourne Cricket Ground,A,L,0,0.8,100.0,1,6.0,30.0,4.0,0.43478260869565216,0.390625
Western Bulldogs,Sydney Swans,1999-07-04,1999,14,Sydney Cricket Ground,A,W,1,0.6,91.8,-1,9.0,30.0,5.0,0.5833333333333334,0.25
Western Bulldogs,North Melbourne Kangaroos,1999-07-11,1999,15,Melbourne Cricket Ground,A,W,1,0.6,91.2,1,7.0,34.0,4.0,0.44,0.38461538461538464
Western Bulldogs,adelaide crows,1999-07-17,1999,16,Melbourne Cricket Ground,H,W,1,0.6,108.0,2,6.0,38.0,4.0,0.5,0.3939393939393939
Western Bulldogs,geelong cats,1999-07-24,1999,17,GMHBA Stadium,A,W,1,0.8,112.6,3,7.0,42.0,4.0,0.375,0.25
Western Bulldogs,Carlton Blues,1999-08-01,1999,18,Princes Park,A,L,0,0.8,109.2,4,8.0,46.0,3.0,0.375,0.5384615384615384
Western Bulldogs,St Kilda Saints,1999-08-08,1999,19,Princes Park,H,W,1,0.8,112.8,-1,7.0,46.0,5.0,0.6666666666666666,0.5283018867924528
Western Bulldogs,Richmond Tigers,1999-08-14,1999,20,Melbourne Cricket Ground,A,W,1,0.8,111.2,1,6.0,50.0,4.0,0.6190476190476191,0.40298507462686567
Western Bulldogs,West Coast Eagles,1999-08-22,1999,21,Princes Park,H,W,1,0.8,104.2,2,8.0,54.0,4.0,0.375,0.5370370370370371
Western Bulldogs,Port Adelaide Power,1999-08-28,1999,22,Princes Park,H,W,1,0.8,105.6,3,6.0,58.0,4.0,0.0,0.5454545454545454
Western Bulldogs,West Coast Eagles,1999-09-03,1999,QF,Melbourne Cricket Ground,A,L,0,0.8,115.0,4,6.0,62.0,4.0,0.4117647058823529,0.4117647058823529
Western Bulldogs,Brisbane Lions,1999-09-11,1999,SF,The Gabba,A,L,0,0.8,108.2,-1,8.0,62.0,2.0,0.75,0.75
Western Bulldogs,Adelaide Crows,2000-03-11,2000,1,AAMI Stadium,A,W,1,0.6,99.8,-2,182.0,0.0,1.0,0.6153846153846154,0.5555555555555556
Western Bulldogs,Brisbane Lions,2000-03-19,2000,2,Marvel Stadium,H,L,0,0.6,103.0,1,8.0,4.0,1.0,0.6,
Western Bulldogs,Port Adelaide Power,2000-03-26,2000,3,Marvel Stadium,H,W,1,0.4,103.8,-1,7.0,4.0,6.0,0.5,0.0
Western Bulldogs,carlton blues,2000-04-01,2000,4,Marvel Stadium,H,W,1,0.4,103.0,1,6.0,8.0,5.0,0.75,0.5
Western Bulldogs,Collingwood Magpies,2000-04-07,2000,5,Marvel Stadium,H,L,0,0.6,110.6,2,6.0,12.0,3.0,0.43478260869565216,0.6666666666666666
Western Bulldogs,Essendon Bombers,2000-04-14,2000,6,Marvel Stadium,H,L,0,0.6,118.0,-1,7.0,12.0,4.0,0.4166666666666667,0.5
Western Bulldogs,Hawthorn Hawks,2000-04-22,2000,7,Melbourne Cricket Ground,A,L,0,0.4,108.0,-2,8.0,12.0,6.0,0.48,0.4057971014492754
Western Bulldogs,West Coast Eagles,2000-04-29,2000,8,WACA,A,L,0,0.4,104.4,-3,7.0,12.0,8.0,0.3888888888888889,0.16666666666666666
Western Bulldogs,St Kilda Saints,2000-05-05,2000,9,Marvel Stadium,H,W,1,0.2,96.6,-4,6.0,12.0,11.0,0.6785714285714286,0.4
Western Bulldogs,Sydney Swans,2000-05-14,2000,10,Sydney Cricket Ground,A,W,1,0.2,98.0,1,9.0,16.0,10.0,0.6,0.3076923076923077
Western Bulldogs,Fremantle Dockers,2000-05-20,2000,11,Domain Stadium,A,W,1,0.4,103.4,2,6.0,20.0,8.0,0.5714285714285714,0.14285714285714285
Western Bulldogs,Melbourne Demons,2000-05-28,2000,12,Marvel Stadium,H,W,1,0.6,122.0,3,8.0,24.0,7.0,0.5185185185185185,0.5
Western Bulldogs,geelong cats,2000-06-04,2000,13,Marvel Stadium,H,L,0,0.8,125.2,4,7.0,28.0,6.0,0.4444444444444444,0.5714285714285714
Western Bulldogs,Richmond Tigers,2000-06-12,2000,14,Melbourne Cricket Ground,A,L,0,0.8,128.6,-1,8.0,28.0,6.0,0.6363636363636364,0.4
Western Bulldogs,North Melbourne Kangaroos,2000-06-18,2000,15,Marvel Stadium,H,W,1,0.6,118.0,-2,6.0,28.0,6.0,0.46153846153846156,0.5
Western Bulldogs,adelaide crows,2000-06-25,2000,16,Marvel Stadium,H,W,1,0.6,111.8,1,7.0,32.0,6.0,0.6666666666666666,0.5555555555555556
Western Bulldogs,Brisbane Lions,2000-07-02,2000,17,The Gabba,A,L,0,0.6,104.0,2,7.0,36.0,5.0,0.5,0.6
Western Bulldogs,Port Adelaide Power,2000-07-09,2000,18,AAMI Stadium,A,L,0,0.4,98.6,-1,7.0,36.0,5.0,0.6666666666666666,0.6
Western Bulldogs,Carlton Blues,2000-07-15,2000,19,Princes Park,A,W,1,0.4,96.0,-2,6.0,36.0,6.0,0.36,0.5535714285714286
Western Bulldogs,Collingwood Magpies,2000-07-22,2000,20,Marvel Stadium,H,W,1,0.6,100.6,1,7.0,40.0,6.0,0.4166666666666667,0.6
Western Bulldogs,Essendon Bombers,2000-07-28,2000,21,Marvel Stadium,A,W,1,0.6,99.4,2,6.0,44.0,6.0,0.4,0.6363636363636364
Western Bulldogs,Hawthorn Hawks,2000-08-04,2000,22,Marvel Stadium,H,L,0,0.6,90.8,3,7.0,48.0,5.0,0.46153846153846156,0.6666666666666666
Western Bulldogs,Brisbane Lions,2000-08-12,2000,EF,The Gabba,A,L,0,0.6,87.8,-1,8.0,48.0,2.0,0.42857142857142855,0.5
Western Bulldogs,St Kilda Saints,2001-03-31,2001,1,Marvel Stadium,H,L,0,0.6,81.8,-2,231.0,0.0,1.0,0.6896551724137931,0.6153846153846154
Western Bulldogs,Richmond Tigers,2001-04-07,2001,2,Melbourne Cricket Ground,A,W,1,0.4,88.2,-3,7.0,0.0,9.0,0.6086956521739131,0.39436619718309857
Western Bulldogs,collingwood magpies,2001-04-14,2001,3,Marvel Stadium,H,L,0,0.4,90.4,1,7.0,4.0,5.0,0.2,0.5714285714285714
Western Bulldogs,Brisbane Lions,2001-04-21,2001,4,Marvel Stadium,H,W,1,0.2,88.2,-1,7.0,4.0,10.0,0.375,0.5333333333333333
Western Bulldogs,Hawthorn Hawks,2001-04-28,2001,5,Marvel Stadium,H,L,0,0.4,103.0,1,7.0,8.0,6.0,0.4444444444444444,0.5625
Western Bulldogs,Port Adelaide Power,2001-05-05,2001,6,AAMI Stadium,A,L,0,0.4,113.0,-1,7.0,8.0,8.0,0.5,0.5454545454545454
Western Bulldogs,Melbourne Demons,2001-05-11,2001,7,Melbourne Cricket Ground,A,W,1,0.4,108.8,-2,6.0,8.0,10.0,0.5357142857142857,0.4027777777777778
Western Bulldogs,sydney swans,2001-05-20,2001,8,Sydney Cricket Ground,A,W,1,0.4,108.0,1,9.0,12.0,8.0,0.5,0.35714285714285715
Western Bulldogs,west coast eagles,2001-05-26,2001,9,Domain Stadium,A,W,1,0.6,116.2,2,6.0,16.0,6.0,0.2,0.25
Western Bulldogs,North Melbourne Kangaroos,2001-06-01,2001,10,Marvel Stadium,H,L,0,0.6,113.2,3,6.0,20.0,5.0,0.48148148148148145,0.5294117647058824
Western Bulldogs,Adelaide Crows,2001-06-09,2001,11,AAMI Stadium,A,W,1,0.6,103.8,-1,8.0,20.0,7.0,0.6428571428571429,0.5
Western Bulldogs,Geelong Cats,2001-06-16,2001,12,GMHBA Stadium,A,W,1,0.8,112.0,1,7.0,24.0,6.0,0.34782608695652173,0.3076923076923077
Western Bulldogs,carlton blues,2001-06-30,2001,13,Princes Park,A,L,0,0.8,109.4,2,14.0,28.0,6.0,0.8,0.5614035087719298
Western Bulldogs,Essendon Bombers,2001-07-06,2001,14,Marvel Stadium,H,L,0,0.6,103.4,-1,6.0,28.0,8.0,0.4230769230769231,0.5
Western Bulldogs,fremantle dockers,2001-07-14,2001,15,Marvel Stadium,H,W,1,0.4,93.6,-2,8.0,28.0,8.0,,0.47368421052631576
Western Bulldogs,St Kilda Saints,2001-07-21,2001,16,Marvel Stadium,A,W,1,0.6,101.6,1,7.0,32.0,7.0,0.6666666666666666,0.5
Western Bulldogs,Richmond Tigers,2001-07-27,2001,17,Marvel Stadium,H,L,0,0.6,98.6,2,6.0,36.0,7.0,0.625,0.5238095238095238
Western Bulldogs,Brisbane Lions,2001-08-05,2001,18,The Gabba,A,L,0,0.4,99.8,-1,9.0,36.0,8.0,0.4444444444444444,0.42857142857142855
Western Bulldogs,Collingwood Magpies,2001-08-12,2001,19,Melbourne Cricket Ground,A,L,0,0.4,102.0,-2,7.0,36.0,8.0,0.44,0.410958904109589
Western Bulldogs,Hawthorn Hawks,2001-08-19,2001,20,Melbourne Cricket Ground,A,W,1,0.4,102.2,-3,7.0,36.0,10.0,0.42857142857142855,0.40540540540540543
Western Bulldogs,Port Adelaide Power,2001-08-25,2001,21,Marvel Stadium,H,L,0,0.4,103.4,1,6.0,40.0,9.0,0.4,0.5
Western Bulldogs,Melbourne Demons,2001-09-02,2001,22,Marvel Stadium,H,L,0,0.2,95.6,-1,8.0,40.0,9.0,0.5517241379310345,0.4782608695652174
Western Bulldogs,Adelaide Crows,2002-03-31,2002,1,Marvel Stadium,H,L,0,0.2,100.2,-2,210.0,0.0,1.0,0.6666666666666666,0.4583333333333333
Western Bulldogs,north melbourne kangaroos,2002-04-06,2002,2,Marvel Stadium,A,L,0,0.2,98.2,-3,6.0,0.0,9.0,0.5,0.44
Western Bulldogs,West Coast Eagles,2002-04-14,2002,3,Domain Stadium,A,L,0,0.2,102.2,-4,8.0,0.0,12.0,0.3684210526315789,0.3333333333333333
Western Bulldogs,Brisbane Lions,2002-04-20,2002,4,Marvel Stadium,H,L,0,0.0,93.4,-5,6.0,0.0,16.0,0.4,0.4230769230769231
Western Bulldogs,Melbourne Demons,2002-04-26,2002,5,Marvel Stadium,H,L,0,0.0,94.4,-6,6.0,0.0,16.0,0.5333333333333333,0.4074074074074074
Western Bulldogs,Carlton Blues,2002-05-04,2002,6,Marvel Stadium,H,W,1,0.0,86.0,-7,8.0,0.0,16.0,0.38461538461538464,0.39285714285714285
Western Bulldogs,collingwood magpies,2002-05-12,2002,7,Marvel Stadium,H,L,0,0.2,86.6,1,8.0,4.0,15.0,0.16666666666666666,0.41379310344827586
Western Bulldogs,Sydney Swans,2002-05-19,2002,8,Sydney Cricket Ground,A,W,1,0.2,79.8,-1,7.0,4.0,15.0,0.6153846153846154,0.4
Western Bulldogs,Geelong Cats,2002-05-25,2002,9,GMHBA Stadium,A,W,1,0.4,95.4,1,6.0,8.0,14.0,0.375,0.35714285714285715
Western Bulldogs,Richmond Tigers,2002-06-01,2002,10,Melbourne Cricket Ground,A,W,1,0.6,103.2,2,7.0,12.0,13.0,0.6,0.41333333333333333
Western Bulldogs,Fremantle Dockers,2002-06-09,2002,11,Princes Park,H,W,1,0.8,110.4,3,8.0,16.0,11.0,0.625,0.5517241379310345
Western Bulldogs,St Kilda Saints,2002-06-21,2002,12,Marvel Stadium,H,W,1,0.8,120.2,4,12.0,20.0,9.0,0.6774193548387096,0.4
Western Bulldogs,Port Adelaide Power,2002-06-29,2002,13,AAMI Stadium,A,L,0,1.0,134.2,5,8.0,24.0,8.0,0.3333333333333333,0.5384615384615384
Western Bulldogs,Essendon Bombers,2002-07-06,2002,14,Marvel Stadium,H,D,0,0.8,125.4,-1,7.0,24.0,9.0,0.4074074074074074,0.41935483870967744
Western Bulldogs,Hawthorn Hawks,2002-07-12,2002,15,Marvel Stadium,H,L,0,0.6,125.6,0,6.0,26.0,11.0,0.4482758620689655,0.40625
Western Bulldogs,Adelaide Crows,2002-07-21,2002,16,AAMI Stadium,A,L,0,0.4,120.8,-1,9.0,26.0,11.0,0.625,0.5
Western Bulldogs,North Melbourne Kangaroos,2002-07-28,2002,17,Marvel Stadium,H,W,1,0.2,110.8,-2,7.0,26.0,12.0,0.4642857142857143,0.3939393939393939
Western Bulldogs,West Coast Eagles,2002-08-04,2002,18,Princes Park,H,W,1,0.2,112.0,1,7.0,30.0,11.0,0.35,0.559322033898305
Western Bulldogs,Brisbane Lions,2002-08-10,2002,19,The Gabba,A,L,0,0.4,117.4,2,6.0,34.0,11.0,0.36363636363636365,0.375
Western Bulldogs,melbourne demons,2002-08-18,2002,20,Melbourne Cricket Ground,A,L,0,0.4,107.2,-1,8.0,34.0,11.0,1.0,0.42105263157894735
Western Bulldogs,Carlton Blues,2002-08-24,2002,21,Marvel Stadium,H,L,0,0.4,107.6,-2,6.0,34.0,12.0,0.4074074074074074,0.4117647058823529
Western Bulldogs,Collingwood Magpies,2002-08-31,2002,22,Melbourne Cricket Ground,A,W,1,0.4,108.0,-3,7.0,34.0,12.0,0.4230769230769231,0.4155844155844156
Western Bulldogs,Geelong Cats,2003-03-30,2003,1,Marvel Stadium,H,W,1,0.4,103.0,1,211.0,0.0,1.0,0.4,0.4
